,scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
501,KingsCollege1,train,seq1,KingsCollege/seq1/frame00032.png,-30.654761,-11.044133,1.306582,0.593812,0.587845,-0.400442,0.376128
502,KingsCollege1,train,seq1,KingsCollege/seq1/frame00033.png,-30.484175,-11.916298,1.438161,0.61792,0.581159,-0.386766,0.361719
503,KingsCollege1,train,seq1,KingsCollege/seq1/frame00034.png,-30.115925,-12.570464,1.625194,0.618249,0.60265,-0.364667,0.348711
504,KingsCollege1,train,seq1,KingsCollege/seq1/frame00035.png,-29.748732,-13.283779,1.661005,0.601748,0.60218,-0.392551,0.348111
505,KingsCollege1,train,seq1,KingsCollege/seq1/frame00036.png,-29.67057,-14.110817,1.603341,0.60903,0.594799,-0.386345,0.355013
506,KingsCollege1,train,seq1,KingsCollege/seq1/frame00037.png,-29.022356,-14.595205,1.717825,0.604929,0.596124,-0.376977,0.369574
507,KingsCollege1,train,seq1,KingsCollege/seq1/frame00038.png,-28.933741,-15.402556,1.309045,0.631141,0.577508,-0.366402,0.365917
508,KingsCollege1,train,seq1,KingsCollege/seq1/frame00039.png,-28.375586,-15.762217,1.444011,0.65556,0.607917,-0.316219,0.317306
509,KingsCollege1,train,seq1,KingsCollege/seq1/frame00040.png,-28.089713,-16.377221,1.596398,0.668366,0.597912,-0.304065,0.321453
510,KingsCollege1,train,seq1,KingsCollege/seq1/frame00041.png,-27.256128,-16.491198,1.730705,0.643223,0.602379,-0.306823,0.359532
511,KingsCollege1,train,seq1,KingsCollege/seq1/frame00042.png,-26.850187,-17.071663,1.690816,0.639671,0.586432,-0.327601,0.373626
512,KingsCollege1,train,seq1,KingsCollege/seq1/frame00043.png,-26.255101,-17.341911,1.652877,0.650742,0.589254,-0.308035,0.366644
513,KingsCollege1,train,seq1,KingsCollege/seq1/frame00044.png,-25.571088,-17.508935,1.710739,0.653057,0.585986,-0.310963,0.365293
514,KingsCollege1,train,seq1,KingsCollege/seq1/frame00045.png,-25.109126,-17.960086,1.527441,0.677626,0.590902,-0.275694,0.340073
515,KingsCollege1,train,seq1,KingsCollege/seq1/frame00046.png,-24.54426,-18.117291,1.945963,0.683787,0.59763,-0.244011,0.340195
516,KingsCollege1,train,seq1,KingsCollege/seq1/frame00047.png,-24.074178,-19.019618,1.824765,0.680714,0.584317,-0.252457,0.362585
517,KingsCollege1,train,seq1,KingsCollege/seq1/frame00048.png,-23.361878,-19.2556,1.786485,0.655876,0.603087,-0.261929,0.370818
518,KingsCollege1,train,seq1,KingsCollege/seq1/frame00049.png,-22.616176,-19.638391,1.679507,0.635554,0.620594,-0.298322,0.349194
519,KingsCollege1,train,seq1,KingsCollege/seq1/frame00050.png,-22.134556,-19.717216,1.730713,0.665688,0.598439,-0.287337,0.340835
520,KingsCollege1,train,seq1,KingsCollege/seq1/frame00051.png,-21.589622,-19.909453,1.671614,0.674539,0.571888,-0.314112,0.345363
521,KingsCollege1,train,seq1,KingsCollege/seq1/frame00052.png,-20.847111,-20.049539,1.742962,0.65726,0.579856,-0.328096,0.35232
522,KingsCollege1,train,seq1,KingsCollege/seq1/frame00053.png,-20.141567,-19.986001,1.74384,0.672317,0.588249,-0.308175,0.32708
523,KingsCollege1,train,seq1,KingsCollege/seq1/frame00054.png,-19.50219,-20.158215,1.715794,0.680882,0.591211,-0.29214,0.318626
524,KingsCollege1,train,seq1,KingsCollege/seq1/frame00055.png,-18.881475,-20.355512,1.793205,0.656143,0.600375,-0.321641,0.324921
525,KingsCollege1,train,seq1,KingsCollege/seq1/frame00056.png,-18.128859,-20.456637,1.838771,0.670744,0.587195,-0.302626,0.337226
526,KingsCollege1,train,seq1,KingsCollege/seq1/frame00057.png,-17.422693,-20.619113,1.917598,0.672374,0.585321,-0.306705,0.333533
527,KingsCollege1,train,seq1,KingsCollege/seq1/frame00058.png,-16.903013,-20.791359,1.593684,0.678011,0.583042,-0.291205,0.339945
528,KingsCollege1,train,seq1,KingsCollege/seq1/frame00059.png,-16.139969,-21.213719,2.011597,0.660538,0.59753,-0.303931,0.338044
529,KingsCollege1,train,seq1,KingsCollege/seq1/frame00060.png,-15.813785,-21.251237,1.59467,0.66807,0.589095,-0.292027,0.348382
530,KingsCollege1,train,seq1,KingsCollege/seq1/frame00061.png,-15.009884,-20.967706,1.66753,0.668813,0.61452,-0.27743,0.31319
531,KingsCollege1,train,seq1,KingsCollege/seq1/frame00062.png,-14.412717,-20.825099,1.644296,0.682124,0.611151,-0.270098,0.297065
532,KingsCollege1,train,seq1,KingsCollege/seq1/frame00063.png,-13.893995,-20.543227,1.612151,0.685467,0.635988,-0.230171,0.269585
533,KingsCollege1,train,seq1,KingsCollege/seq1/frame00064.png,-13.389262,-20.128157,1.773056,0.670181,0.654728,-0.255089,0.238996
534,KingsCollege1,train,seq1,KingsCollege/seq1/frame00065.png,-12.93486,-19.645723,1.806259,0.680996,0.626487,-0.258742,0.277149
535,KingsCollege1,train,seq1,KingsCollege/seq1/frame00066.png,-12.564664,-19.169332,1.808922,0.686314,0.628119,-0.259909,0.258625
536,KingsCollege1,train,seq1,KingsCollege/seq1/frame00067.png,-12.135921,-18.776735,1.688737,0.703913,0.604191,-0.263549,0.264578
537,KingsCollege1,train,seq1,KingsCollege/seq1/frame00068.png,-11.603007,-18.007102,1.74126,0.701181,0.620909,-0.250274,0.245315
538,KingsCollege1,train,seq1,KingsCollege/seq1/frame00069.png,-11.292765,-17.707788,1.561981,0.700724,0.624881,-0.250261,0.236387
539,KingsCollege1,train,seq1,KingsCollege/seq1/frame00070.png,-10.799871,-17.117086,1.640915,0.693784,0.628763,-0.253184,0.243348
540,KingsCollege1,train,seq1,KingsCollege/seq1/frame00071.png,-10.35165,-16.500415,1.721404,0.683705,0.61489,-0.272386,0.283308
541,KingsCollege1,train,seq1,KingsCollege/seq1/frame00072.png,-9.861099,-15.983237,1.66226,0.672097,0.603062,-0.294227,0.3131
542,KingsCollege1,train,seq1,KingsCollege/seq1/frame00073.png,-9.401542,-15.524883,1.611851,0.649855,0.580316,-0.336358,0.35747
543,KingsCollege1,train,seq1,KingsCollege/seq1/frame00074.png,-8.767838,-15.056277,1.650396,0.64598,0.573791,-0.343881,0.367722
544,KingsCollege1,train,seq1,KingsCollege/seq1/frame00075.png,-8.187832,-14.609491,1.657622,0.64471,0.573302,-0.34317,0.371361
545,KingsCollege1,train,seq1,KingsCollege/seq1/frame00076.png,-7.577084,-14.493487,1.574592,0.654231,0.577281,-0.329808,0.360494
546,KingsCollege1,train,seq1,KingsCollege/seq1/frame00077.png,-6.96244,-14.226255,1.64422,0.660233,0.600535,-0.298166,0.338447
547,KingsCollege1,train,seq1,KingsCollege/seq1/frame00078.png,-6.47301,-14.283737,1.589327,0.672292,0.609085,-0.27696,0.316752
548,KingsCollege1,train,seq1,KingsCollege/seq1/frame00079.png,-5.771554,-14.262853,1.76719,0.657442,0.624842,-0.278325,0.316034
549,KingsCollege1,train,seq1,KingsCollege/seq1/frame00080.png,-5.182442,-14.385603,1.489423,0.653352,0.610884,-0.313714,0.318645
550,KingsCollege1,train,seq1,KingsCollege/seq1/frame00081.png,-4.663395,-14.475362,1.814879,0.655856,0.63603,-0.263661,0.309519
551,KingsCollege1,train,seq1,KingsCollege/seq1/frame00082.png,-3.893955,-14.569315,1.682466,0.658314,0.628734,-0.280716,0.304162
552,KingsCollege1,train,seq1,KingsCollege/seq1/frame00083.png,-3.307198,-14.808846,1.680762,0.658733,0.63181,-0.276129,0.301065
553,KingsCollege1,train,seq1,KingsCollege/seq1/frame00084.png,-2.67987,-14.949341,1.738529,0.669996,0.619494,-0.271468,0.306002
554,KingsCollege1,train,seq1,KingsCollege/seq1/frame00085.png,-2.019277,-15.106898,1.587678,0.686299,0.620218,-0.248662,0.287212
555,KingsCollege1,train,seq1,KingsCollege/seq1/frame00086.png,-1.397027,-15.373197,1.682377,0.702593,0.621211,-0.224501,0.264687
556,KingsCollege1,train,seq1,KingsCollege/seq1/frame00087.png,-0.839891,-15.484318,1.735075,0.695741,0.626624,-0.227057,0.267827
1088,KingsCollege1,train,seq4,KingsCollege/seq4/frame00358.png,-2.845844,-25.208893,1.773396,0.808484,0.571643,-0.110941,0.085266
1089,KingsCollege1,train,seq4,KingsCollege/seq4/frame00359.png,-3.558296,-24.867044,1.794487,0.807232,0.572552,-0.129988,0.060529
1090,KingsCollege1,train,seq4,KingsCollege/seq4/frame00360.png,-3.813163,-24.479102,2.298339,0.809307,0.55067,-0.145801,0.143271
1091,KingsCollege1,train,seq4,KingsCollege/seq4/frame00361.png,-3.693327,-23.568923,1.768448,0.774557,0.567672,-0.183936,0.209709
1092,KingsCollege1,train,seq4,KingsCollege/seq4/frame00362.png,-3.879252,-22.927425,1.634818,0.75499,0.585683,-0.182562,0.231597
1093,KingsCollege1,train,seq4,KingsCollege/seq4/frame00363.png,-3.985703,-22.155454,1.930113,0.735445,0.607398,-0.189465,0.233007
1094,KingsCollege1,train,seq4,KingsCollege/seq4/frame00364.png,-3.923881,-21.710465,1.810282,0.726049,0.602756,-0.220059,0.247209
1095,KingsCollege1,train,seq4,KingsCollege/seq4/frame00365.png,-3.957294,-20.869271,1.978601,0.72366,0.602539,-0.209815,0.263135
1096,KingsCollege1,train,seq4,KingsCollege/seq4/frame00366.png,-4.109328,-20.419862,2.120302,0.710796,0.571394,-0.269732,0.309068
1097,KingsCollege1,train,seq4,KingsCollege/seq4/frame00367.png,-4.169491,-19.667349,1.849776,0.705798,0.583786,-0.256919,0.30828
1098,KingsCollege1,train,seq4,KingsCollege/seq4/frame00368.png,-4.480967,-18.921767,1.866627,0.699151,0.603164,-0.242058,0.297974
1099,KingsCollege1,train,seq4,KingsCollege/seq4/frame00369.png,-4.6741,-18.304737,1.755886,0.698351,0.614973,-0.239278,0.277238
1100,KingsCollege1,train,seq4,KingsCollege/seq4/frame00370.png,-5.139406,-17.75276,1.869652,0.693665,0.625191,-0.227205,0.276302
1101,KingsCollege1,train,seq4,KingsCollege/seq4/frame00371.png,-5.218655,-16.978784,1.746216,0.687141,0.627305,-0.251108,0.266965
1102,KingsCollege1,train,seq4,KingsCollege/seq4/frame00372.png,-5.627283,-16.551414,1.640516,0.708214,0.602702,-0.260784,0.259181
1103,KingsCollege1,train,seq4,KingsCollege/seq4/frame00373.png,-5.907973,-15.841118,1.734432,0.693678,0.596996,-0.28506,0.284864
1104,KingsCollege1,train,seq4,KingsCollege/seq4/frame00374.png,-6.197415,-15.239819,1.756607,0.669335,0.596753,-0.292954,0.331745
1105,KingsCollege1,train,seq4,KingsCollege/seq4/frame00375.png,-6.632543,-14.83922,1.65012,0.682019,0.583533,-0.310124,0.313308
1106,KingsCollege1,train,seq4,KingsCollege/seq4/frame00376.png,-6.786841,-14.292205,1.825235,0.719517,0.568912,-0.276167,0.286995
1107,KingsCollege1,train,seq4,KingsCollege/seq4/frame00377.png,-7.317077,-14.141623,1.69684,0.736325,0.575916,-0.276006,0.223533
1108,KingsCollege1,train,seq4,KingsCollege/seq4/frame00378.png,-7.683078,-14.341435,1.855245,0.720797,0.557395,-0.335128,0.239691
1109,KingsCollege1,train,seq4,KingsCollege/seq4/frame00379.png,-8.103073,-14.728668,1.695758,0.706399,0.548824,-0.343705,0.285762
1110,KingsCollege1,train,seq4,KingsCollege/seq4/frame00380.png,-8.459579,-15.309007,1.667173,0.706161,0.577769,-0.282789,0.295888
1111,KingsCollege1,train,seq4,KingsCollege/seq4/frame00381.png,-8.533465,-15.877897,1.733612,0.688109,0.578654,-0.31219,0.306924
1112,KingsCollege1,train,seq4,KingsCollege/seq4/frame00382.png,-8.926084,-16.582582,2.112374,0.661989,0.593503,-0.332723,0.314357
1113,KingsCollege1,train,seq4,KingsCollege/seq4/frame00383.png,-9.616604,-17.372939,1.752165,0.640457,0.585229,-0.321011,0.379833
1114,KingsCollege1,train,seq4,KingsCollege/seq4/frame00384.png,-10.06135,-17.908346,1.65082,0.664368,0.576277,-0.319374,0.352874
1115,KingsCollege1,train,seq4,KingsCollege/seq4/frame00385.png,-10.428148,-18.476497,1.878232,0.641479,0.605126,-0.319838,0.346455
1116,KingsCollege1,train,seq4,KingsCollege/seq4/frame00386.png,-10.395593,-18.847735,1.616381,0.676022,0.595793,-0.304677,0.308539
1117,KingsCollege1,train,seq4,KingsCollege/seq4/frame00387.png,-10.858024,-19.322511,2.173635,0.67001,0.599053,-0.288496,0.33014
1118,KingsCollege1,train,seq4,KingsCollege/seq4/frame00388.png,-11.26017,-19.809448,1.828716,0.698283,0.580444,-0.278318,0.313089
1119,KingsCollege1,train,seq4,KingsCollege/seq4/frame00389.png,-11.305357,-20.371364,1.691218,0.699756,0.598398,-0.276719,0.275116
1120,KingsCollege1,train,seq4,KingsCollege/seq4/frame00390.png,-11.530677,-20.588216,1.808118,0.670847,0.644812,-0.267172,0.250601
1121,KingsCollege1,train,seq4,KingsCollege/seq4/frame00391.png,-12.000386,-21.06643,1.663784,0.694021,0.664495,-0.209777,0.181038
1122,KingsCollege1,train,seq4,KingsCollege/seq4/frame00392.png,-12.508058,-21.663525,1.789227,0.710656,0.643487,-0.206179,0.195912
1123,KingsCollege1,train,seq4,KingsCollege/seq4/frame00393.png,-13.064367,-21.700322,1.840915,0.705012,0.617507,-0.270848,0.219738
1124,KingsCollege1,train,seq4,KingsCollege/seq4/frame00394.png,-13.802287,-21.469989,1.694173,0.695715,0.640385,-0.224474,0.235584
1125,KingsCollege1,train,seq4,KingsCollege/seq4/frame00395.png,-14.468745,-21.691807,1.753753,0.679738,0.633342,-0.246137,0.276135
1126,KingsCollege1,train,seq4,KingsCollege/seq4/frame00396.png,-15.287762,-21.491083,1.721725,0.698899,0.595037,-0.263765,0.296478
1127,KingsCollege1,train,seq4,KingsCollege/seq4/frame00397.png,-15.880931,-21.517899,1.681341,0.689929,0.611522,-0.279263,0.268423
1128,KingsCollege1,train,seq4,KingsCollege/seq4/frame00398.png,-16.612009,-21.234734,1.782205,0.698598,0.601268,-0.292586,0.25462
1129,KingsCollege1,train,seq4,KingsCollege/seq4/frame00399.png,-17.132704,-21.120703,1.986603,0.655737,0.604509,-0.31829,0.321356
1130,KingsCollege1,train,seq4,KingsCollege/seq4/frame00400.png,-17.781313,-20.797974,1.771281,0.657659,0.631155,-0.285082,0.296404
1131,KingsCollege1,train,seq4,KingsCollege/seq4/frame00401.png,-18.26175,-20.552622,1.835221,0.640121,0.62138,-0.309084,0.329545
1132,KingsCollege1,train,seq4,KingsCollege/seq4/frame00402.png,-18.709447,-20.021299,2.080135,0.631934,0.611587,-0.330498,0.342624
1133,KingsCollege1,train,seq4,KingsCollege/seq4/frame00403.png,-19.17522,-19.47781,1.91662,0.606541,0.568319,-0.391314,0.394963
1134,KingsCollege1,train,seq4,KingsCollege/seq4/frame00404.png,-19.239596,-19.08801,1.67361,0.616619,0.542817,-0.40605,0.400317
1135,KingsCollege1,train,seq4,KingsCollege/seq4/frame00405.png,-19.264019,-18.67125,1.866878,0.598859,0.532676,-0.405118,0.439891
1136,KingsCollege1,train,seq4,KingsCollege/seq4/frame00406.png,-19.413756,-18.415668,1.883743,0.565492,0.525262,-0.423098,0.474665
1137,KingsCollege1,train,seq4,KingsCollege/seq4/frame00407.png,-19.352667,-18.101585,1.675632,0.611485,0.527142,-0.3992,0.434565
1138,KingsCollege1,train,seq4,KingsCollege/seq4/frame00408.png,-19.393216,-17.734691,1.691426,0.631213,0.555848,-0.352997,0.409875
1139,KingsCollege1,train,seq4,KingsCollege/seq4/frame00409.png,-19.479408,-17.188209,1.704281,0.627477,0.585845,-0.351119,0.373862
1140,KingsCollege1,train,seq4,KingsCollege/seq4/frame00410.png,-19.452099,-16.627706,2.069184,0.628827,0.574007,-0.348247,0.392195
1141,KingsCollege1,train,seq4,KingsCollege/seq4/frame00411.png,-19.624123,-16.155899,1.561284,0.627219,0.545624,-0.375939,0.409341
1142,KingsCollege1,train,seq4,KingsCollege/seq4/frame00412.png,-19.702462,-15.46895,1.656767,0.635495,0.542379,-0.36014,0.415055
1143,KingsCollege1,train,seq4,KingsCollege/seq4/frame00413.png,-19.717723,-14.792072,1.476403,0.618481,0.541161,-0.365751,0.436867
1144,KingsCollege1,train,seq4,KingsCollege/seq4/frame00414.png,-19.686951,-14.076643,1.508591,0.641267,0.562956,-0.351468,0.385132
1145,KingsCollege1,train,seq4,KingsCollege/seq4/frame00415.png,-19.936265,-13.413183,1.903097,0.636969,0.54465,-0.37859,0.392806
1146,KingsCollege1,train,seq4,KingsCollege/seq4/frame00416.png,-19.629474,-12.591981,1.282772,0.639146,0.567207,-0.35499,0.379145
1147,KingsCollege1,train,seq4,KingsCollege/seq4/frame00417.png,-19.849455,-11.841538,1.650411,0.653045,0.58515,-0.33259,0.347153
1148,KingsCollege1,train,seq4,KingsCollege/seq4/frame00418.png,-19.993023,-11.355697,1.772389,0.666995,0.577476,-0.325575,0.34006
1149,KingsCollege1,train,seq4,KingsCollege/seq4/frame00419.png,-20.146014,-11.110591,1.829322,0.661192,0.576518,-0.320745,0.357176
1150,KingsCollege1,train,seq4,KingsCollege/seq4/frame00420.png,-20.395869,-11.06409,1.665708,0.655739,0.585179,-0.337854,0.336789
1151,KingsCollege1,train,seq4,KingsCollege/seq4/frame00421.png,-20.703605,-11.344522,1.824065,0.643008,0.55105,-0.348801,0.401525
1152,KingsCollege1,train,seq4,KingsCollege/seq4/frame00422.png,-21.026325,-11.296338,1.811062,0.617298,0.528372,-0.356528,0.461144
1153,KingsCollege1,train,seq4,KingsCollege/seq4/frame00423.png,-21.326023,-11.410096,1.685238,0.624304,0.524197,-0.353134,0.459084
1154,KingsCollege1,train,seq4,KingsCollege/seq4/frame00424.png,-21.696528,-11.736393,1.568643,0.598463,0.579269,-0.313057,0.456383
1155,KingsCollege1,train,seq4,KingsCollege/seq4/frame00425.png,-21.966314,-12.1469,1.618177,0.609742,0.567301,-0.308978,0.459258
1156,KingsCollege1,train,seq4,KingsCollege/seq4/frame00426.png,-22.62618,-12.6722,1.71127,0.634128,0.550551,-0.304966,0.449189
1157,KingsCollege1,train,seq4,KingsCollege/seq4/frame00427.png,-22.855559,-13.421614,1.525304,0.619467,0.590958,-0.328691,0.398736
1158,KingsCollege1,train,seq4,KingsCollege/seq4/frame00428.png,-23.31764,-14.16988,1.661265,0.637696,0.544693,-0.3352,0.429295
1159,KingsCollege1,train,seq4,KingsCollege/seq4/frame00429.png,-23.479199,-14.794589,1.601525,0.629572,0.556192,-0.336432,0.425562
1160,KingsCollege1,train,seq4,KingsCollege/seq4/frame00430.png,-23.832942,-15.395713,1.760576,0.60805,0.599331,-0.308031,0.419755
1161,KingsCollege1,train,seq4,KingsCollege/seq4/frame00431.png,-24.095053,-16.247301,1.508041,0.590258,0.602087,-0.301371,0.445266
1162,KingsCollege1,train,seq4,KingsCollege/seq4/frame00432.png,-24.423711,-16.450604,1.899948,0.603789,0.61685,-0.280334,0.419939
1163,KingsCollege1,train,seq4,KingsCollege/seq4/frame00433.png,-24.733679,-17.268865,1.715033,0.631417,0.589775,-0.273817,0.422495
1164,KingsCollege1,train,seq4,KingsCollege/seq4/frame00434.png,-25.060048,-17.78618,1.682156,0.642644,0.572415,-0.323855,0.393024
1165,KingsCollege1,train,seq4,KingsCollege/seq4/frame00435.png,-25.634693,-18.494658,1.546855,0.637788,0.553543,-0.34038,0.41347
1166,KingsCollege1,train,seq4,KingsCollege/seq4/frame00436.png,-25.967042,-18.756408,1.437743,0.67113,0.564222,-0.304981,0.371785
1167,KingsCollege1,train,seq4,KingsCollege/seq4/frame00437.png,-26.302509,-19.062397,1.785991,0.684897,0.557022,-0.306008,0.356373
1168,KingsCollege1,train,seq4,KingsCollege/seq4/frame00438.png,-26.626498,-19.426306,1.934466,0.681344,0.559184,-0.325756,0.342005
1169,KingsCollege1,train,seq4,KingsCollege/seq4/frame00439.png,-26.846758,-19.813803,1.914267,0.665139,0.569565,-0.325322,0.356863
1170,KingsCollege1,train,seq4,KingsCollege/seq4/frame00440.png,-27.330945,-20.305845,1.647693,0.648304,0.580126,-0.329498,0.36686
1171,KingsCollege1,train,seq4,KingsCollege/seq4/frame00441.png,-27.500131,-20.50011,1.634768,0.658014,0.600805,-0.333899,0.307512
1172,KingsCollege1,train,seq4,KingsCollege/seq4/frame00442.png,-27.722003,-20.53247,1.735708,0.625598,0.626389,-0.35889,0.295738
1173,KingsCollege1,train,seq4,KingsCollege/seq4/frame00443.png,-27.433121,-19.961903,1.952022,0.608978,0.581398,-0.398998,0.363212
1174,KingsCollege1,train,seq4,KingsCollege/seq4/frame00444.png,-27.199182,-19.370423,1.6855,0.620806,0.5673,-0.377547,0.387594
1175,KingsCollege1,train,seq4,KingsCollege/seq4/frame00445.png,-26.92699,-18.637054,2.058496,0.605179,0.569651,-0.389208,0.397207
1176,KingsCollege1,train,seq4,KingsCollege/seq4/frame00446.png,-26.895498,-18.030864,1.665298,0.609165,0.548899,-0.38617,0.422494
1177,KingsCollege1,train,seq4,KingsCollege/seq4/frame00447.png,-27.310476,-17.514609,1.668928,0.613777,0.556898,-0.39309,0.398274
1178,KingsCollege1,train,seq4,KingsCollege/seq4/frame00448.png,-27.232473,-16.796576,1.76885,0.628328,0.550876,-0.406621,0.369322
1179,KingsCollege1,train,seq4,KingsCollege/seq4/frame00449.png,-27.666447,-16.237643,1.883823,0.604607,0.544197,-0.430902,0.390669
1180,KingsCollege1,train,seq4,KingsCollege/seq4/frame00450.png,-28.157705,-15.932856,1.209248,0.627385,0.543357,-0.397337,0.391504
1181,KingsCollege1,train,seq4,KingsCollege/seq4/frame00451.png,-28.675232,-15.385351,1.528444,0.646937,0.556342,-0.376892,0.360427
1182,KingsCollege1,train,seq4,KingsCollege/seq4/frame00452.png,-29.275241,-15.081525,1.4532,0.650278,0.549874,-0.380749,0.360288
1183,KingsCollege1,train,seq4,KingsCollege/seq4/frame00453.png,-29.547437,-14.328202,1.623906,0.650768,0.553763,-0.378853,0.355412
1184,KingsCollege1,train,seq4,KingsCollege/seq4/frame00454.png,-30.042634,-13.777926,1.730959,0.627665,0.537486,-0.38979,0.406459
1185,KingsCollege1,train,seq4,KingsCollege/seq4/frame00455.png,-30.471514,-13.179323,1.691417,0.62256,0.544597,-0.373534,0.419886
1186,KingsCollege1,train,seq4,KingsCollege/seq4/frame00456.png,-30.97415,-12.653911,1.511528,0.633901,0.532846,-0.385984,0.406525
1187,KingsCollege1,train,seq4,KingsCollege/seq4/frame00457.png,-31.536239,-12.062823,1.684728,0.646581,0.521767,-0.381565,0.405093
1188,KingsCollege1,train,seq4,KingsCollege/seq4/frame00458.png,-31.743501,-11.448591,1.670774,0.623995,0.52809,-0.394761,0.419422
1189,KingsCollege1,train,seq4,KingsCollege/seq4/frame00459.png,-32.271431,-10.923285,1.702894,0.613647,0.51919,-0.397972,0.442151
1190,KingsCollege1,train,seq4,KingsCollege/seq4/frame00460.png,-32.829475,-10.360286,1.533259,0.616345,0.527441,-0.394862,0.431287
1191,KingsCollege1,train,seq4,KingsCollege/seq4/frame00461.png,-33.136884,-9.838409,1.696742,0.604886,0.534064,-0.391014,0.442716
1192,KingsCollege1,train,seq4,KingsCollege/seq4/frame00462.png,-33.693715,-9.354693,1.630635,0.585329,0.525498,-0.423265,0.449542
1193,KingsCollege1,train,seq4,KingsCollege/seq4/frame00463.png,-34.159624,-8.946381,1.568287,0.623375,0.535878,-0.399926,0.405337
1194,KingsCollege1,train,seq4,KingsCollege/seq4/frame00464.png,-34.789024,-8.637513,1.491058,0.631549,0.555213,-0.392172,0.372941
1195,KingsCollege1,train,seq4,KingsCollege/seq4/frame00465.png,-35.116529,-8.186052,1.565193,0.629119,0.569378,-0.397934,0.348807
1196,KingsCollege1,train,seq4,KingsCollege/seq4/frame00466.png,-35.720091,-8.067161,1.463408,0.611903,0.50545,-0.414021,0.445737
1197,KingsCollege1,train,seq4,KingsCollege/seq4/frame00467.png,-36.233177,-8.043838,1.519995,0.62431,0.511496,-0.419584,0.415402
1198,KingsCollege1,train,seq4,KingsCollege/seq4/frame00468.png,-36.831248,-8.164736,1.790725,0.600033,0.509335,-0.402621,0.46737
1199,KingsCollege1,train,seq4,KingsCollege/seq4/frame00469.png,-37.507533,-8.260116,1.47778,0.618312,0.494678,-0.41207,0.450757
1200,KingsCollege1,train,seq4,KingsCollege/seq4/frame00470.png,-38.167016,-8.295662,1.683662,0.588985,0.494641,-0.410888,0.489488
1201,KingsCollege1,train,seq4,KingsCollege/seq4/frame00471.png,-38.654989,-8.301351,1.613734,0.547837,0.471137,-0.468683,0.508174
1202,KingsCollege1,train,seq4,KingsCollege/seq4/frame00472.png,-38.998734,-8.132408,1.751439,0.544787,0.495254,-0.466169,0.490528
1203,KingsCollege1,train,seq4,KingsCollege/seq4/frame00473.png,-39.748284,-8.092716,1.496669,0.544269,0.486858,-0.469107,0.496668
1204,KingsCollege1,train,seq4,KingsCollege/seq4/frame00474.png,-40.038815,-7.878654,1.660927,0.554117,0.506398,-0.447527,0.486041
1205,KingsCollege1,train,seq4,KingsCollege/seq4/frame00475.png,-40.705155,-7.981346,1.54603,0.597944,0.48975,-0.42287,0.473062
1206,KingsCollege1,train,seq4,KingsCollege/seq4/frame00476.png,-41.394648,-8.371173,1.638878,0.529918,0.521013,-0.457448,0.488338
1207,KingsCollege1,train,seq4,KingsCollege/seq4/frame00477.png,-41.624644,-8.81389,1.571205,0.562957,0.522966,-0.438717,0.465954
1208,KingsCollege1,train,seq4,KingsCollege/seq4/frame00478.png,-42.235684,-9.486511,1.026555,0.575388,0.515122,-0.426992,0.470379
1209,KingsCollege1,train,seq4,KingsCollege/seq4/frame00479.png,-42.537845,-10.346115,1.430905,0.570892,0.52363,-0.418072,0.474457
1210,KingsCollege1,train,seq4,KingsCollege/seq4/frame00480.png,-42.45421,-10.809304,1.37591,0.573584,0.528266,-0.395428,0.485359
1211,KingsCollege1,train,seq4,KingsCollege/seq4/frame00481.png,-42.473726,-11.64543,1.354922,0.582412,0.540837,-0.415495,0.442329
1212,KingsCollege1,train,seq4,KingsCollege/seq4/frame00482.png,-42.555349,-12.352885,1.617559,0.57535,0.520527,-0.43029,0.461384
1213,KingsCollege1,train,seq4,KingsCollege/seq4/frame00483.png,-42.358549,-12.788014,1.542841,0.59802,0.542743,-0.400958,0.432475
1214,KingsCollege1,train,seq4,KingsCollege/seq4/frame00484.png,-42.354732,-13.462049,1.566782,0.612224,0.550834,-0.386211,0.415457
1215,KingsCollege1,train,seq4,KingsCollege/seq4/frame00485.png,-42.111603,-13.992928,1.869904,0.620894,0.55986,-0.380435,0.395369
1216,KingsCollege1,train,seq4,KingsCollege/seq4/frame00486.png,-42.069351,-14.340038,1.78287,0.613457,0.5651,-0.376375,0.403329
1217,KingsCollege1,train,seq4,KingsCollege/seq4/frame00487.png,-42.74806,-15.138555,1.669758,0.601479,0.550273,-0.374778,0.441548
1218,KingsCollege1,train,seq4,KingsCollege/seq4/frame00488.png,-42.483147,-15.028248,1.712767,0.599165,0.53396,-0.385837,0.454993
1219,KingsCollege1,train,seq4,KingsCollege/seq4/frame00489.png,-42.445774,-14.961463,1.745428,0.587617,0.537368,-0.391141,0.461466
